date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:18:23	8609/8609	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:29%20GMT	https://www.lucideus.com/images/careers/review-glassdoor.svg	lucideus/www.lucideus.com/images/careers/review-glassdoor.svg	(from https://www.lucideus.com/careers.html)
17:18:24	17911/17911	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:28%20GMT	https://www.lucideus.com/images/careers/logo-location.png	lucideus/www.lucideus.com/images/careers/logo-location.png	(from https://www.lucideus.com/careers.html)
17:18:25	27084/27084	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:28%20GMT	https://www.lucideus.com/images/careers/logo-timing.png	lucideus/www.lucideus.com/images/careers/logo-timing.png	(from https://www.lucideus.com/careers.html)
17:18:26	18447/18447	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:28%20GMT	https://www.lucideus.com/images/careers/logo-culture.png	lucideus/www.lucideus.com/images/careers/logo-culture.png	(from https://www.lucideus.com/careers.html)
17:18:27	14389/14389	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:28%20GMT	https://www.lucideus.com/images/careers/logo-voice.png	lucideus/www.lucideus.com/images/careers/logo-voice.png	(from https://www.lucideus.com/careers.html)
17:18:28	12604/12604	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:28%20GMT	https://www.lucideus.com/images/careers/logo-learning.png	lucideus/www.lucideus.com/images/careers/logo-learning.png	(from https://www.lucideus.com/careers.html)
17:18:29	22759/22759	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:28%20GMT	https://www.lucideus.com/images/careers/logo-pay.png	lucideus/www.lucideus.com/images/careers/logo-pay.png	(from https://www.lucideus.com/careers.html)
17:18:30	14920/14920	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:27%20GMT	https://www.lucideus.com/images/careers/logo-breakfast.png	lucideus/www.lucideus.com/images/careers/logo-breakfast.png	(from https://www.lucideus.com/careers.html)
17:18:31	3717/3717	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:27%20GMT	https://www.lucideus.com/images/careers/logo-cab.png	lucideus/www.lucideus.com/images/careers/logo-cab.png	(from https://www.lucideus.com/careers.html)
17:18:32	29248/29248	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:28%20GMT	https://www.lucideus.com/images/careers/logo-insured.png	lucideus/www.lucideus.com/images/careers/logo-insured.png	(from https://www.lucideus.com/careers.html)
17:18:33	13119/13119	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:28%20GMT	https://www.lucideus.com/images/careers/logo-play.png	lucideus/www.lucideus.com/images/careers/logo-play.png	(from https://www.lucideus.com/careers.html)
17:18:34	28953/28953	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:28%20GMT	https://www.lucideus.com/images/careers/logo-party.png	lucideus/www.lucideus.com/images/careers/logo-party.png	(from https://www.lucideus.com/careers.html)
17:18:35	25849/25849	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:28%20GMT	https://www.lucideus.com/images/careers/logo-leaves.png	lucideus/www.lucideus.com/images/careers/logo-leaves.png	(from https://www.lucideus.com/careers.html)
17:18:36	3240/3240	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:27%20GMT	https://www.lucideus.com/images/careers/forensics-white.svg	lucideus/www.lucideus.com/images/careers/forensics-white.svg	(from https://www.lucideus.com/careers.html)
17:18:37	5873/5873	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:27%20GMT	https://www.lucideus.com/images/careers/forensics-black.svg	lucideus/www.lucideus.com/images/careers/forensics-black.svg	(from https://www.lucideus.com/careers.html)
17:18:39	1903/1903	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:29%20GMT	https://www.lucideus.com/images/careers/training-black.svg	lucideus/www.lucideus.com/images/careers/training-black.svg	(from https://www.lucideus.com/careers.html)
17:18:40	4223/4223	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Aug%202019%2004:38:27%20GMT	https://www.lucideus.com/images/careers/blog-popup.png	lucideus/www.lucideus.com/images/careers/blog-popup.png	(from https://www.lucideus.com/careers.html)
17:18:41	1956231/1956231	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Aug%202019%2004:38:29%20GMT	https://www.lucideus.com/images/careers/training-white.svg	lucideus/www.lucideus.com/images/careers/training-white.svg	(from https://www.lucideus.com/careers.html)
17:18:41	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:41%20GMT	https://www.lucideus.com/images/team-lg-01.png	lucideus/www.lucideus.com/images/team-lg-01.png	(from https://www.lucideus.com/media.html)
17:18:42	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:42%20GMT	https://www.lucideus.com/images/design%20inspiration/906566.png	lucideus/www.lucideus.com/images/design%20inspiration/906566.png	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:43	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:43%20GMT	https://www.lucideus.com/Downloads/Android%2014.2%20(3).jpg	lucideus/www.lucideus.com/Downloads/Android%2014.2%20(3).jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:44	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:44%20GMT	https://www.lucideus.com/images/design%20inspiration/bc95b8_f8eb92884ae84adfa149fab5a4be3c91_mv2_d_3343_1889_s_2.jpg	lucideus/www.lucideus.com/images/design%20inspiration/bc95b8_f8eb92884ae84adfa149fab5a4be3c91_mv2_d_3343_1889_s_2.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:45	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:45%20GMT	https://www.lucideus.com/images/careers/C6FB255E.jpg	lucideus/www.lucideus.com/images/careers/C6FB255E.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:46	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:46%20GMT	https://www.lucideus.com/images/website/powerwomen-globe44.png	lucideus/www.lucideus.com/images/website/powerwomen-globe44.png	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:47	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:47%20GMT	https://www.lucideus.com/images/website/social-instagram-new-circle-512.png	lucideus/www.lucideus.com/images/website/social-instagram-new-circle-512.png	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:48	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:48%20GMT	https://www.lucideus.com/images/website/Twitter_alt_3.png	lucideus/www.lucideus.com/images/website/Twitter_alt_3.png	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:49	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:49%20GMT	https://www.lucideus.com/images/website/download%20(1).png	lucideus/www.lucideus.com/images/website/download%20(1).png	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:50	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:50%20GMT	https://www.lucideus.com/images/website/download%20(2).png	lucideus/www.lucideus.com/images/website/download%20(2).png	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:51	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:51%20GMT	https://www.lucideus.com/images/careers/C24C65C9.jpg	lucideus/www.lucideus.com/images/careers/C24C65C9.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:52	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:52%20GMT	https://www.lucideus.com/images/design%20inspiration/fa3b9aad78a9db81459bd03294a0f985-flat-laptop-icon-design-by-vexels.png	lucideus/www.lucideus.com/images/design%20inspiration/fa3b9aad78a9db81459bd03294a0f985-flat-laptop-icon-design-by-vexels.png	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:53	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:53%20GMT	https://www.lucideus.com/images/design%20inspiration/smartphone.png	lucideus/www.lucideus.com/images/design%20inspiration/smartphone.png	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:54	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:54%20GMT	https://www.lucideus.com/images/careers/C24C65CB.jpg	lucideus/www.lucideus.com/images/careers/C24C65CB.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:55	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:55%20GMT	https://www.lucideus.com/images/careers/C24C65C8.jpg	lucideus/www.lucideus.com/images/careers/C24C65C8.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:56	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:56%20GMT	https://www.lucideus.com/images/careers/C24C65C7.jpg	lucideus/www.lucideus.com/images/careers/C24C65C7.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:57	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:57%20GMT	https://www.lucideus.com/images/design%20inspiration/free-android-phone-mockup-sketch-app-p8.png	lucideus/www.lucideus.com/images/design%20inspiration/free-android-phone-mockup-sketch-app-p8.png	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:58	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:58%20GMT	https://www.lucideus.com/Desktop/715b1d63cb3fa7f4647e44278989f1ee_m.jpg	lucideus/www.lucideus.com/Desktop/715b1d63cb3fa7f4647e44278989f1ee_m.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:18:59	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:48:59%20GMT	https://www.lucideus.com/images/careers/C24C65D9.jpg	lucideus/www.lucideus.com/images/careers/C24C65D9.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:19:00	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:49:00%20GMT	https://www.lucideus.com/images/careers/C24C65DF.jpg	lucideus/www.lucideus.com/images/careers/C24C65DF.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:19:01	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:49:01%20GMT	https://www.lucideus.com/images/design%20inspiration/infographics/images.jpg	lucideus/www.lucideus.com/images/design%20inspiration/infographics/images.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:19:02	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:49:02%20GMT	https://www.lucideus.com/images/design%20inspiration/infographics/time-management-icon-flat-design-450w-765919648.jpg	lucideus/www.lucideus.com/images/design%20inspiration/infographics/time-management-icon-flat-design-450w-765919648.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:19:03	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:49:03%20GMT	https://www.lucideus.com/images/careers/C24C65FC.jpg	lucideus/www.lucideus.com/images/careers/C24C65FC.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:19:04	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:49:04%20GMT	https://www.lucideus.com/images/careers/C24C65F3.jpg	lucideus/www.lucideus.com/images/careers/C24C65F3.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:19:05	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:49:05%20GMT	https://www.lucideus.com/images/careers/C24C65F4.jpg	lucideus/www.lucideus.com/images/careers/C24C65F4.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:19:06	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:49:06%20GMT	https://www.lucideus.com/images/careers/C24C65F7.jpg	lucideus/www.lucideus.com/images/careers/C24C65F7.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:19:07	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:49:07%20GMT	https://www.lucideus.com/images/careers/C24C65F5.jpg	lucideus/www.lucideus.com/images/careers/C24C65F5.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:19:08	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:49:08%20GMT	https://www.lucideus.com/images/careers/C24C65F2.jpg	lucideus/www.lucideus.com/images/careers/C24C65F2.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:19:09	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:49:09%20GMT	https://www.lucideus.com/images/careers/safe-hooks-integration.png	lucideus/www.lucideus.com/images/careers/safe-hooks-integration.png	(from https://www.lucideus.com/images/careers/training-white.svg)
17:19:10	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:49:10%20GMT	https://www.lucideus.com/images/careers/C24C65EC.jpg	lucideus/www.lucideus.com/images/careers/C24C65EC.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:19:11	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:49:11%20GMT	https://www.lucideus.com/images/careers/C24C6613.jpg	lucideus/www.lucideus.com/images/careers/C24C6613.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
17:19:12	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202019%2011:49:12%20GMT	https://www.lucideus.com/Downloads/Desktop%20105.jpg	lucideus/www.lucideus.com/Downloads/Desktop%20105.jpg	(from https://www.lucideus.com/images/careers/training-white.svg)
